ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
4092,32.00 ,1,6.00 ,122000.00 ,483880,1,2,1,7,13000.00 ,Standard,No,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4093,40.00 ,1,15.00 ,171000.00 ,482001,0,2,0,7,33000.00 ,Poor,No,Yes ,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
4094,49.00 ,2,24.00 ,138000.00 ,482004,0,2,0,7,22000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
4095,53.00 ,3,23.00 ,8000.00 ,482004,0,4,0,7,4000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,1,0,1,No,Owned,Rural,Reject,
4096,42.00 ,1,17.00 ,59000.00 ,482001,0,4,0,7,4000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4097,38.00 ,1,14.00 ,49000.00 ,482050,0,3,0,6,28000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,0,0,0,No,Rented,Urban,Approved,
4098,60.00 ,1,34.00 ,92000.00 ,482056,0,2,0,6,20000.00 ,Good,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4099,27.00 ,1,3.00 ,75000.00 ,482053,0,4,0,6,0.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4100,61.00 ,2,35.00 ,60000.00 ,482020,1,1,1,6,28000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4101,27.00 ,2,2.00 ,41000.00 ,482001,0,2,0,6,17000.00 ,Good,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4102,45.00 ,2,21.00 ,40000.00 ,482002,1,3,1,6,6000.00 ,Good,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4103,41.00 ,1,16.00 ,81000.00 ,482001,1,2,1,6,4000.00 ,Good,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4104,44.00 ,3,20.00 ,52000.00 ,482001,1,1,1,6,8000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4105,38.00 ,1,14.00 ,25000.00 ,482011,0,4,0,10,10000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
4106,39.00 ,1,15.00 ,139000.00 ,482001,0,1,0,10,34000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
4107,48.00 ,2,22.00 ,54000.00 ,482002,0,1,0,10,12000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4108,47.00 ,1,22.00 ,81000.00 ,482003,1,1,1,10,29000.00 ,Poor,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4109,64.00 ,1,39.00 ,73000.00 ,482003,1,3,1,10,22000.00 ,Poor,Yes,No,200000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Reject,
4110,27.00 ,3,0.00 ,30000.00 ,482002,1,4,1,353,10000.00 ,Poor,No,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
4111,66.00 ,1,41.00 ,59000.00 ,482011,0,3,0,10,24000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4112,43.00 ,1,17.00 ,21000.00 ,482002,0,3,0,10,15000.00 ,Poor,No,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4113,34.00 ,2,9.00 ,65000.00 ,482005,0,3,0,3,7000.00 ,Standard,No,Yes ,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4114,28.00 ,2,2.00 ,41000.00 ,482002,0,3,0,3,11000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
4115,52.00 ,3,28.00 ,52000.00 ,482002,0,4,0,3,1000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4116,45.00 ,2,20.00 ,84000.00 ,482001,0,4,0,223,11000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4117,24.00 ,1,(2.00),135000.00 ,482002,0,2,0,4,72000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4118,39.00 ,3,14.00 ,18000.00 ,482001,0,4,0,4,2000.00 ,Standard,Yes,No,50000.00 ,Indian,0,1,0,0,No,Owned,Urban,Reject,
4119,40.00 ,1,16.00 ,34000.00 ,482007,1,1,1,4,7000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4120,30.00 ,3,5.00 ,85000.00 ,482001,0,4,0,4,18000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4121,49.00 ,3,23.00 ,23000.00 ,482002,0,1,0,5,14000.00 ,Standard,No,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4122,53.00 ,2,27.00 ,65000.00 ,482001,1,4,1,5,28000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,0,No,Owned,Urban,Reject,
4123,56.00 ,1,30.00 ,195000.00 ,482001,0,1,0,5,29000.00 ,Poor,Yes ,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
4124,50.00 ,1,24.00 ,40000.00 ,482001,0,4,0,5,26000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
4125,53.00 ,3,29.00 ,141000.00 ,482002,0,2,0,5,2000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Rented,Semi Urban,Reject,
4126,60.00 ,2,34.00 ,95000.00 ,482002,1,2,1,5,7000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4127,58.00 ,2,33.00 ,23000.00 ,482004,0,3,0,5,13000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4128,43.00 ,2,19.00 ,82000.00 ,482001,1,2,1,5,18000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4129,46.00 ,3,21.00 ,53000.00 ,482011,0,4,0,6,19000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4130,29.00 ,1,3.00 ,10000.00 ,482005,1,4,1,6,4000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4131,56.00 ,2,30.00 ,75000.00 ,482005,0,1,0,6,19000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4132,48.00 ,2,23.00 ,23000.00 ,482007,0,4,0,6,4000.00 ,Standard,No,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4133,61.00 ,1,36.00 ,133000.00 ,482002,0,1,0,6,26000.00 ,Standard,No,Yes ,1000000.00 ,Indian,0,0,0,1,No,Rented,Urban,Approved,
4134,41.00 ,1,17.00 ,129000.00 ,482003,1,1,1,6,34000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4135,35.00 ,2,11.00 ,85000.00 ,482002,0,4,0,6,1000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4136,48.00 ,1,23.00 ,168000.00 ,482002,0,2,0,6,28000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4137,43.00 ,3,19.00 ,83000.00 ,482002,0,4,0,7,20000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
4138,37.00 ,2,12.00 ,52000.00 ,482001,0,2,0,7,11000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4139,47.00 ,1,22.00 ,114000.00 ,482001,1,1,1,7,6000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,1,1,1,Yes ,Owned,Rural,Reject,
4140,29.00 ,3,3.00 ,81000.00 ,482001,0,1,0,7,29000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4141,63.00 ,2,38.00 ,32000.00 ,482001,0,1,0,7,15000.00 ,Poor,No,No,100000.00 ,Indian,0,0,0,0,No,Rented,Urban,Reject,
4142,43.00 ,3,19.00 ,63000.00 ,482001,0,3,0,7,21000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4143,57.00 ,3,32.00 ,70000.00 ,482001,0,3,0,7,16000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4144,55.00 ,1,31.00 ,20000.00 ,482001,0,2,0,7,3000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4145,47.00 ,1,23.00 ,138000.00 ,482002,1,2,1,3,33000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
4146,58.00 ,2,34.00 ,63000.00 ,482009,0,4,0,3,16000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4147,53.00 ,3,28.00 ,85000.00 ,482002,0,1,0,3,13000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
4148,59.00 ,2,35.00 ,180000.00 ,474001,1,2,1,3,65000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
4149,46.00 ,3,22.00 ,80000.00 ,453643,0,4,0,3,20000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
4150,41.00 ,3,15.00 ,53000.00 ,474001,0,1,0,3,7000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4151,46.00 ,2,20.00 ,72000.00 ,486223,0,2,0,3,17000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
4152,44.00 ,1,18.00 ,123000.00 ,456441,1,3,1,3,59000.00 ,Standard,No,No,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
4153,44.00 ,3,18.00 ,91000.00 ,474002,0,2,0,5,8000.00 ,Poor,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4154,50.00 ,1,26.00 ,148000.00 ,474001,0,2,0,5,68000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4155,51.00 ,3,25.00 ,163000.00 ,480551,0,2,0,5,13000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
4156,55.00 ,3,30.00 ,28000.00 ,474002,1,4,1,5,1000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4157,37.00 ,1,12.00 ,193000.00 ,474001,0,1,0,5,86000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4158,34.00 ,3,10.00 ,22000.00 ,452020,0,3,0,5,9000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4159,59.00 ,1,34.00 ,74000.00 ,483105,1,4,1,5,7000.00 ,Poor,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
4160,45.00 ,3,20.00 ,70000.00 ,483501,1,4,1,5,19000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
4161,30.00 ,2,4.00 ,11000.00 ,483501,1,1,1,4,1000.00 ,Poor,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
4162,32.00 ,2,8.00 ,61000.00 ,483504,0,3,0,4,26000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4163,61.00 ,1,37.00 ,41000.00 ,483501,1,1,1,4,8000.00 ,Poor,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4164,54.00 ,2,28.00 ,108000.00 ,483501,0,4,0,4,19000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,No,Owned,Urban,Reject,
4165,35.00 ,3,10.00 ,23000.00 ,483501,1,4,1,4,11000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4166,63.00 ,3,38.00 ,135000.00 ,483501,0,2,0,4,38000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Urban,Reject,
4167,66.00 ,3,40.00 ,30000.00 ,456663,0,2,0,4,7000.00 ,Poor,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4168,48.00 ,2,24.00 ,144000.00 ,456224,0,4,0,4,35000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,0,0,0,No,Owned,Semi Urban,Approved,
4169,60.00 ,1,34.00 ,139000.00 ,456224,0,4,0,6,4000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,0,0,1,Yes ,Rented,Semi Urban,Approved,
4170,41.00 ,3,17.00 ,143000.00 ,456224,0,2,0,6,27000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
4171,31.00 ,1,7.00 ,44000.00 ,486552,1,1,1,6,12000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4172,58.00 ,2,31.00 ,49000.00 ,464226,0,4,0,6,25000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
4173,67.00 ,2,42.00 ,75000.00 ,486343,0,4,0,6,1000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4174,35.00 ,1,9.00 ,43000.00 ,453576,0,2,0,6,3000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4175,40.00 ,3,14.00 ,59000.00 ,483110,0,3,0,6,5000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4176,42.00 ,1,17.00 ,154000.00 ,464224,1,3,1,6,49000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,1,1,No,Owned,Urban,Reject,
4177,44.00 ,3,18.00 ,75000.00 ,474001,1,1,1,3,7000.00 ,Good,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4178,47.00 ,2,23.00 ,75000.00 ,463111,1,1,1,3,26000.00 ,Good,Yes,No,50000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
4179,59.00 ,1,35.00 ,88000.00 ,474001,0,2,0,3,16000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
4180,29.00 ,3,3.00 ,91000.00 ,464114,0,1,0,3,34000.00 ,Standard,Yes,No,50000.00 ,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
4181,36.00 ,3,6.00 ,11000.00 ,474001,1,1,1,1084,6700.00 ,Good,No,No,50000.00 ,Indian,0,1,1,1,Yes ,Owned,Urban,Reject,
4182,47.00 ,3,22.00 ,22000.00 ,474001,0,1,0,3,4000.00 ,Good,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4183,55.00 ,3,29.00 ,49000.00 ,486536,1,2,1,3,8000.00 ,Good,Yes ,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Rural,Reject,
4184,41.00 ,1,17.00 ,140000.00 ,456443,0,1,0,3,35000.00 ,Good,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4185,51.00 ,2,25.00 ,99000.00 ,456443,0,2,0,6,24000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4186,26.00 ,1,2.00 ,82000.00 ,486444,0,2,0,6,25000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4187,33.00 ,1,9.00 ,10000.00 ,456668,1,4,1,6,10000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,No,Rented,Urban,Reject,
4188,30.00 ,2,5.00 ,109000.00 ,486123,1,4,1,6,22000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4189,30.00 ,3,4.00 ,45000.00 ,456440,0,4,0,6,13000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4190,45.00 ,2,19.00 ,93000.00 ,453441,0,2,0,6,17000.00 ,Poor,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4191,40.00 ,2,16.00 ,89000.00 ,453441,0,3,0,6,39000.00 ,Poor,Yes,No,50000.00 ,Indian,1,1,1,1,No,Owned,Semi Urban,Reject,
4192,42.00 ,2,15.00 ,39000.00 ,453441,0,3,0,6,10000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4193,50.00 ,1,26.00 ,21000.00 ,453441,0,1,0,10,2000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4194,62.00 ,1,37.00 ,31000.00 ,453441,0,3,0,10,2000.00 ,Poor,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4195,63.00 ,3,37.00 ,31000.00 ,453441,0,1,0,10,5000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
4196,43.00 ,2,19.00 ,52000.00 ,480228,0,4,0,10,22000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4197,49.00 ,3,25.00 ,13000.00 ,474006,0,1,0,10,9000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
4198,51.00 ,3,25.00 ,21000.00 ,474006,0,2,0,10,4000.00 ,Poor,Yes,No,50000.00 ,Indian,0,1,0,1,Yes ,Owned,Urban,Reject,
4199,61.00 ,1,36.00 ,50000.00 ,474006,0,4,0,10,17000.00 ,Poor,No,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
4200,43.00 ,3,19.00 ,81000.00 ,456335,1,4,1,10,2000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4201,43.00 ,1,19.00 ,74000.00 ,456335,1,4,1,7,19000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
4202,61.00 ,1,36.00 ,89000.00 ,486340,0,3,0,7,5000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4203,35.00 ,2,9.00 ,82000.00 ,480554,0,3,0,7,9000.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
4204,59.00 ,2,33.00 ,88000.00 ,456664,0,4,0,7,19000.00 ,Good,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4205,40.00 ,3,16.00 ,61000.00 ,474009,0,3,0,7,21000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,0,No,Rented,Rural,Reject,
4206,61.00 ,1,36.00 ,139000.00 ,474001,0,2,0,7,39000.00 ,Good,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4207,48.00 ,2,23.00 ,29000.00 ,463120,0,1,0,7,13000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4208,37.00 ,1,11.00 ,51000.00 ,480557,1,3,1,7,21000.00 ,Good,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4209,56.00 ,3,32.00 ,58000.00 ,483442,0,1,0,7,18000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4210,35.00 ,3,9.00 ,21000.00 ,480334,0,2,0,7,14000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4211,35.00 ,2,8.00 ,43000.00 ,480334,0,2,0,7,16700.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4212,40.00 ,2,16.00 ,104000.00 ,456552,0,2,0,7,18000.00 ,Standard,No,No,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4213,50.00 ,2,23.00 ,9000.00 ,464337,0,1,0,7,5000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
4214,49.00 ,2,25.00 ,39000.00 ,474001,0,3,0,7,19000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,0,0,0,No,Owned,Urban,Approved,
4215,46.00 ,1,22.00 ,89000.00 ,456337,1,1,1,7,27000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,1,1,1,Yes ,Rented,Semi Urban,Approved,
4216,64.00 ,3,40.00 ,21000.00 ,474002,0,2,0,7,3000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4217,60.00 ,3,35.00 ,173000.00 ,474006,0,3,0,8,31000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
4218,45.00 ,3,21.00 ,29000.00 ,486338,1,1,1,1439,3000.00 ,Poor,Yes,No,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
4219,52.00 ,2,27.00 ,43000.00 ,485881,1,4,1,8,2000.00 ,Poor,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4220,58.00 ,2,34.00 ,30000.00 ,453331,0,3,0,8,4000.00 ,Poor,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4221,54.00 ,3,30.00 ,39000.00 ,453446,0,4,0,8,1000.00 ,Poor,No,No,100000.00 ,Indian,0,1,0,1,Yes ,Owned,Urban,Reject,
4222,48.00 ,3,22.00 ,83000.00 ,486004,0,2,0,8,4000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
4223,51.00 ,2,25.00 ,58000.00 ,486006,0,3,0,8,7000.00 ,Poor,Yes ,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
4224,53.00 ,2,26.00 ,8000.00 ,486342,1,1,1,547,5000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4225,57.00 ,3,27.00 ,39000.00 ,486449,1,3,1,2,10000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
4226,43.00 ,1,18.00 ,204000.00 ,486556,0,2,0,2,88000.00 ,Good,Yes,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
4227,37.00 ,1,13.00 ,45000.00 ,486001,0,1,0,2,18000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4228,32.00 ,1,7.00 ,111000.00 ,486001,0,1,0,2,38000.00 ,Standard,No,Yes,1000000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
4229,34.00 ,2,10.00 ,83000.00 ,486002,0,2,0,2,20000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4230,54.00 ,3,24.00 ,83000.00 ,486001,0,1,0,2,30000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Approved,
4231,62.00 ,1,36.00 ,115000.00 ,483990,1,2,1,2,28000.00 ,Good,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
4232,56.00 ,3,32.00 ,60000.00 ,456776,0,1,0,2,18000.00 ,Good,No,No,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
4233,39.00 ,1,15.00 ,53000.00 ,474009,0,1,0,6,18000.00 ,Standard,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
4234,32.00 ,1,7.00 ,134000.00 ,462003,0,2,0,6,33000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4235,50.00 ,3,24.00 ,91000.00 ,486228,0,1,0,6,8000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4236,27.00 ,1,1.00 ,91000.00 ,475336,0,2,0,6,2000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4237,37.00 ,1,12.00 ,128000.00 ,480331,1,2,1,6,39000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
4238,60.00 ,1,34.00 ,78000.00 ,483334,0,3,0,6,44000.00 ,Standard,Yes,No,50000.00 ,Indian,0,1,0,0,Yes ,Owned,Rural,Reject,
4239,43.00 ,1,19.00 ,161000.00 ,486445,0,2,0,6,76000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4240,62.00 ,3,36.00 ,60000.00 ,480337,0,3,0,6,22000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4241,39.00 ,1,14.00 ,161000.00 ,474002,0,1,0,5,41000.00 ,Standard,No,No,1000000.00 ,Indian,0,1,0,0,No,Rented,Urban,Reject,
4242,34.00 ,2,9.00 ,40000.00 ,464111,1,4,1,5,20000.00 ,Good,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4243,46.00 ,2,21.00 ,68000.00 ,483225,0,1,0,5,2000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4244,46.00 ,1,22.00 ,74000.00 ,474001,0,3,0,5,7000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
